2578.98	0.00107422
2579.98	0.00107393
2580.98	0.00107365
2581.98	0.00107337
2582.98	0.00107309
2583.98	0.00107281
2584.98	0.00107254
2585.98	0.00107226
2586.98	0.00107199
2587.98	0.00107172
2588.98	0.00107146
2589.98	0.00107119
2590.98	0.00107093
2591.98	0.00107067
2592.98	0.00107041
2593.98	0.00107016
2594.98	0.0010699
2595.98	0.00106965
2596.98	0.0010694
2597.98	0.00106915
2598.98	0.0010689
2599.98	0.00106866
2600.98	0.00106842
2601.98	0.00106818
2602.98	0.00106794
2603.98	0.0010677
2604.98	0.00106746
2605.98	0.00106723
2606.98	0.001067
2607.98	0.00106677
2608.98	0.00106654
2609.98	0.00106632
2610.98	0.00106609
2611.98	0.00106587
2612.98	0.00106565
2613.98	0.00106543
2614.98	0.00106521
2615.98	0.00106499
2616.98	0.00106478
2617.98	0.00106457
2618.98	0.00106435
2619.98	0.00106415
2620.98	0.00106394
2621.98	0.00106373
2622.98	0.00106353
2623.98	0.00106332
2624.98	0.00106312
2625.98	0.00106292
2626.98	0.00106272
2627.98	0.00106253
2628.98	0.00106233
2629.98	0.00106214
2630.98	0.00106194
2631.98	0.00106175
2632.98	0.00106156
2633.98	0.00106138
2634.98	0.00106119
2635.98	0.00106101
2636.98	0.00106082
2637.98	0.00106064
2638.98	0.00106046
2639.98	0.00106028
2640.98	0.0010601
2641.98	0.00105992
2642.98	0.00105975
2643.98	0.00105958
2644.98	0.0010594
2645.98	0.00105923
2646.98	0.00105906
2647.98	0.00105889
2648.98	0.00105873
2649.98	0.00105856
2650.98	0.00105839
2651.98	0.00105823
2652.98	0.00105807
2653.98	0.00105791
2654.98	0.00105775
2655.98	0.00105759
2656.98	0.00105743
2657.98	0.00105728
2658.98	0.00105712
2659.98	0.00105697
2660.98	0.00105681
2661.98	0.00105666
2662.98	0.00105651
2663.98	0.00105636
2664.98	0.00105622
2665.98	0.00105607
2666.98	0.00105592
2667.98	0.00105578
2668.98	0.00105564
2669.98	0.00105549
2670.98	0.00105535
2671.98	0.00105521
2672.98	0.00105507
2673.98	0.00105493
2674.98	0.0010548
2675.98	0.00105466
2676.98	0.00105453
2677.98	0.00105439
2678.98	0.00105426
2679.98	0.00105413
2680.98	0.001054
2681.98	0.00105387
2682.98	0.00105374
2683.98	0.00105361
2684.98	0.00105349
2685.98	0.00105336
2686.98	0.00105324
2687.98	0.00105311
2688.98	0.00105299
2689.98	0.00105287
2690.98	0.00105275
2691.98	0.00105263
2692.98	0.00105251
2693.98	0.00105239
2694.98	0.00105227
2695.98	0.00105215
2696.98	0.00105204
2697.98	0.00105192
2698.98	0.00105181
2699.98	0.0010517
2700.98	0.00105159
2701.98	0.00105147
2702.98	0.00105136
2703.98	0.00105125
2704.98	0.00105115
2705.98	0.00105104
2706.98	0.00105093
2707.98	0.00105083
2708.98	0.00105072
2709.98	0.00105062
2710.98	0.00105051
2711.98	0.00105041
2712.98	0.00105031
2713.98	0.00105021
2714.98	0.00105011
2715.98	0.00105001
2716.98	0.00104991
2717.98	0.00104981
2718.98	0.00104971
2719.98	0.00104961
2720.98	0.00104952
2721.98	0.00104942
2722.98	0.00104933
2723.98	0.00104923
2724.98	0.00104914
2725.98	0.00104905
2726.98	0.00104896
2727.98	0.00104887
2728.98	0.00104878
2729.98	0.00104869
2730.98	0.0010486
2731.98	0.00104851
2732.98	0.00104842
2733.98	0.00104834
2734.98	0.00104825
2735.98	0.00104816
2736.98	0.00104808
2737.98	0.00104799
2738.98	0.00104791
2739.98	0.00104783
2740.98	0.00104775
2741.98	0.00104766
2742.98	0.00104758
2743.98	0.0010475
2744.98	0.00104742
2745.98	0.00104734
2746.98	0.00104727
2747.98	0.00104719
2748.98	0.00104711
2749.98	0.00104703
2750.98	0.00104696
2751.98	0.00104688
2752.98	0.00104681
2753.98	0.00104673
2754.98	0.00104666
2755.98	0.00104659
2756.98	0.00104651
2757.98	0.00104644
2758.98	0.00104637
2759.98	0.0010463
2760.98	0.00104623
2761.98	0.00104616
2762.98	0.00104609
2763.98	0.00104602
2764.98	0.00104595
2765.98	0.00104588
2766.98	0.00104582
2767.98	0.00104575
2768.98	0.00104568
2769.98	0.00104562
2770.98	0.00104555
2771.98	0.00104549
2772.98	0.00104542
2773.98	0.00104536
2774.98	0.0010453
2775.98	0.00104523
2776.98	0.00104517
2777.98	0.00104511
2778.98	0.00104505
2779.98	0.00104499
2780.98	0.00104493
2781.98	0.00104487
2782.98	0.00104481
2783.98	0.00104475
2784.98	0.00104469
2785.98	0.00104463
2786.98	0.00104458
2787.98	0.00104452
2788.98	0.00104446
2789.98	0.00104441
2790.98	0.00104435
2791.98	0.00104429
2792.98	0.00104424
2793.98	0.00104418
2794.98	0.00104413
2795.98	0.00104408
2796.98	0.00104402
2797.98	0.00104397
2798.98	0.00104392
2799.98	0.00104387
2800.98	0.00104381
2801.98	0.00104376
2802.98	0.00104371
2803.98	0.00104366
2804.98	0.00104361
2805.98	0.00104356
2806.98	0.00104351
2807.98	0.00104346
2808.98	0.00104341
2809.98	0.00104337
2810.98	0.00104332
2811.98	0.00104327
2812.98	0.00104322
2813.98	0.00104318
2814.98	0.00104313
2815.98	0.00104309
2816.98	0.00104304
2817.98	0.00104299
2818.98	0.00104295
2819.98	0.0010429
2820.98	0.00104286
2821.98	0.00104282
2822.98	0.00104277
2823.98	0.00104273
2824.98	0.00104269
2825.98	0.00104264
2826.98	0.0010426
2827.98	0.00104256
2828.98	0.00104252
2829.98	0.00104248
2830.98	0.00104244
2831.98	0.0010424
2832.98	0.00104236
2833.98	0.00104232
2834.98	0.00104228
2835.98	0.00104224
2836.98	0.0010422
2837.98	0.00104216
2838.98	0.00104212
2839.98	0.00104208
2840.98	0.00104204
2841.98	0.00104201
2842.98	0.00104197
2843.98	0.00104193
2844.98	0.0010419
2845.98	0.00104186
2846.98	0.00104182
2847.98	0.00104179
2848.98	0.00104175
2849.98	0.00104172
2850.98	0.00104168
2851.98	0.00104165
2852.98	0.00104161
2853.98	0.00104158
2854.98	0.00104154
2855.98	0.00104151
2856.98	0.00104148
2857.98	0.00104144
2858.98	0.00104141
2859.98	0.00104138
2860.98	0.00104135
2861.98	0.00104131
2862.98	0.00104128
2863.98	0.00104125
2864.98	0.00104122
2865.98	0.00104119
2866.98	0.00104116
2867.98	0.00104113
2868.98	0.00104109
2869.98	0.00104106
2870.98	0.00104103
2871.98	0.00104101
2872.98	0.00104098
2873.98	0.00104095
2874.98	0.00104092
2875.98	0.00104089
2876.98	0.00104086
2877.98	0.00104083
2878.98	0.0010408
2879.98	0.00104078
2880.98	0.00104075
2881.98	0.00104072
2882.98	0.00104069
2883.98	0.00104067
2884.98	0.00104064
2885.98	0.00104061
2886.98	0.00104059
2887.98	0.00104056
2888.98	0.00104053
2889.98	0.00104051
2890.98	0.00104048
2891.98	0.00104046
2892.98	0.00104043
2893.98	0.00104041
2894.98	0.00104038
2895.98	0.00104036
2896.98	0.00104033
2897.98	0.00104031
2898.98	0.00104028
2899.98	0.00104026
2900.98	0.00104024
2901.98	0.00104021
2902.98	0.00104019
2903.98	0.00104017
2904.98	0.00104014
2905.98	0.00104012
2906.98	0.0010401
2907.98	0.00104008
2908.98	0.00104005
2909.98	0.00104003
2910.98	0.00104001
2911.98	0.00103999
2912.98	0.00103997
2913.98	0.00103994
2914.98	0.00103992
2915.98	0.0010399
2916.98	0.00103988
2917.98	0.00103986
2918.98	0.00103984
2919.98	0.00103982
2920.98	0.0010398
2921.98	0.00103978
2922.98	0.00103976
2923.98	0.00103974
2924.98	0.00103972
2925.98	0.0010397
2926.98	0.00103968
2927.98	0.00103966
2928.98	0.00103964
2929.98	0.00103962
2930.98	0.00103961
2931.98	0.00103959
2932.98	0.00103957
2933.98	0.00103955
2934.98	0.00103953
2935.98	0.00103951
2936.98	0.0010395
2937.98	0.00103948
2938.98	0.00103946
2939.98	0.00103944
2940.98	0.00103943
2941.98	0.00103941
2942.98	0.00103939
2943.98	0.00103937
2944.98	0.00103936
2945.98	0.00103934
2946.98	0.00103932
2947.98	0.00103931
2948.98	0.00103929
2949.98	0.00103928
2950.98	0.00103926
2951.98	0.00103924
2952.98	0.00103923
2953.98	0.00103921
2954.98	0.0010392
2955.98	0.00103918
2956.98	0.00103917
2957.98	0.00103915
2958.98	0.00103914
2959.98	0.00103912
2960.98	0.00103911
2961.98	0.00103909
2962.98	0.00103908
2963.98	0.00103906
2964.98	0.00103905
2965.98	0.00103903
2966.98	0.00103902
2967.98	0.00103901
2968.98	0.00103899
2969.98	0.00103898
2970.98	0.00103897
2971.98	0.00103895
2972.98	0.00103894
2973.98	0.00103893
2974.98	0.00103891
2975.98	0.0010389
2976.98	0.00103889
2977.98	0.00103887
2978.98	0.00103886
2979.98	0.00103885
2980.98	0.00103883
2981.98	0.00103882
2982.98	0.00103881
2983.98	0.0010388
2984.98	0.00103879
2985.98	0.00103877
2986.98	0.00103876
2987.98	0.00103875
2988.98	0.00103874
2989.98	0.00103873
2990.98	0.00103871
2991.98	0.0010387
2992.98	0.00103869
2993.98	0.00103868
2994.98	0.00103867
2995.98	0.00103866
2996.98	0.00103865
2997.98	0.00103864
2998.98	0.00103862
2999.98	0.00103861
